query_id,query_text,raw_response,pred_scent_preference,pred_context,pred_performance,pred_avoid,pred_additional_requirements,api_status,parse_status,validation_status,attempts,latency_seconds,prompt_tokens,completion_tokens,total_tokens,failure_policy
UQ0180,플로럴인데 파우더리하지 않고 잔향 오래가는 거 추천해줘,"{
  ""scent_preference"": [
    ""floral""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": ""HIGH""
  },
  ""avoid"": [
    ""powdery""
  ],
  ""additional_requirements"": []
}","[""floral""]","{""season"":[],""daypart"":[],""gender"":[]}","{""intensity"":"""",""longevity"":""HIGH""}","[""powdery""]",[],success,success,success,1,1.9166273998562249,640.0,84.0,724.0,
UQ0181,커피 노트가 들어간 향수 추천해줘,"{
  ""scent_preference"": [""Coffee""],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": []
}","[""Coffee""]","{""season"":[],""daypart"":[],""gender"":[]}","{""intensity"":"""",""longevity"":""""}",[],[],success,success,success,1,1.5477865999564528,633.0,69.0,702.0,
UQ0182,겨울용 무거운 향인데 사무실에서도 부담없이 사용할 수 있는 향수 알려줘,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [
      ""winter""
    ],
    ""daypart"": [
      ""day""
    ],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""winter용 무거운 향"",
    ""사무실에서도 부담없이 사용할 수 있는 향수""
  ]
}",[],"{""season"":[""winter""],""daypart"":[""day""],""gender"":[]}","{""intensity"":"""",""longevity"":""""}",[],"[""winter용 무거운 향"",""사무실에서도 부담없이 사용할 수 있는 향수""]",success,success,success,1,1.84009509999305,642.0,104.0,746.0,
UQ0183,갓 깎은 잔디밭에 누워 있는 느낌이 날 수 있는 향수가 있을까?,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""갓 깎은 잔디밭에 누워 있는 느낌이 날 수 있는 향수""
  ]
}",[],"{""season"":[],""daypart"":[],""gender"":[]}","{""intensity"":"""",""longevity"":""""}",[],"[""갓 깎은 잔디밭에 누워 있는 느낌이 날 수 있는 향수""]",success,success,success,1,2.1778195998631418,645.0,93.0,738.0,
UQ0184,시프레 계열이 뭔지 모르겠는데 대표적인 거 몇 개만 알려주겠니?,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""시프레 계열이 무엇인지 모르겠음"",
    ""대표적인(몇 개만) 예시를 알려달라는 요청""
  ]
}",[],"{""season"":[],""daypart"":[],""gender"":[]}","{""intensity"":"""",""longevity"":""""}",[],"[""시프레 계열이 무엇인지 모르겠음"",""대표적인(몇 개만) 예시를 알려달라는 요청""]",success,success,success,1,1.6338829998858273,644.0,100.0,744.0,
UQ0185,산타마리아노벨라 시향했는데 너무 올드하더라. 젊은 느낌으로 추천해줄래?,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [
    ""too old-fashioned""
  ],
  ""additional_requirements"": [
    ""Santamaría Novella에서 시향한 향이 너무 올드하다고 느낌"",
    ""젊은 느낌으로 추천""
  ]
}",[],"{""season"":[],""daypart"":[],""gender"":[]}","{""intensity"":"""",""longevity"":""""}","[""too old-fashioned""]","[""Santamaría Novella에서 시향한 향이 너무 올드하다고 느낌"",""젊은 느낌으로 추천""]",success,success,success,1,1.960129200015217,649.0,106.0,755.0,
UQ0186,오래된 헌책방 냄새 같은 향수 있어?,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""오래된 헌책방 냄새 같은 향수""
  ]
}",[],"{""season"":[],""daypart"":[],""gender"":[]}","{""intensity"":"""",""longevity"":""""}",[],"[""오래된 헌책방 냄새 같은 향수""]",success,success,success,1,1.4210167001001537,636.0,85.0,721.0,
UQ0187,아이리스가 세련됐다던데 입문용으로 괜찮은 거 있어?,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""입문용"",
    ""아이리스가 세련됐다고 들은 것""
  ]
}",[],"{""season"":[],""daypart"":[],""gender"":[]}","{""intensity"":"""",""longevity"":""""}",[],"[""입문용"",""아이리스가 세련됐다고 들은 것""]",success,success,success,1,1.6680435999296606,640.0,88.0,728.0,
UQ0188,크리드 실버마운틴워터 사고 싶은데 너무 비싸. 비슷한데 더 저렴한거 추천해줘.,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""Creed Silver Mountain Water와 비슷한 향을 더 저렴한 가격대에서 추천 요청"",
    ""현재 가격이 너무 비쌈""
  ]
}",[],"{""season"":[],""daypart"":[],""gender"":[]}","{""intensity"":"""",""longevity"":""""}",[],"[""Creed Silver Mountain Water와 비슷한 향을 더 저렴한 가격대에서 추천 요청"",""현재 가격이 너무 비쌈""]",success,success,success,1,1.73325389996171,651.0,103.0,754.0,
UQ0189,무화과 노트 좋아하는데 그중에 제일 유명한 거 뭐야,"{
  ""scent_preference"": [""Fig""],
  ""context"": {""season"": [], ""daypart"": [], ""gender"": []},
  ""performance"": {""intensity"": """", ""longevity"": """"},
  ""avoid"": [],
  ""additional_requirements"": [""무화과 노트를 좋아함"", ""그중에서 가장 유명한 향수(제품)를 알고 싶음""]
}","[""Fig""]","{""season"":[],""daypart"":[],""gender"":[]}","{""intensity"":"""",""longevity"":""""}",[],"[""무화과 노트를 좋아함"",""그중에서 가장 유명한 향수(제품)를 알고 싶음""]",success,success,success,1,1.5888496001716703,639.0,83.0,722.0,
UQ0190,단종된 향수랑 비슷한 걸 찾고 싶어. 파우더리하고 비누향이었어,"{
  ""scent_preference"": [""powdery"", ""soapy""],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [""단종된 향수와 비슷한 것을 찾고 싶음""]
}","[""powdery"",""soapy""]","{""season"":[],""daypart"":[],""gender"":[]}","{""intensity"":"""",""longevity"":""""}",[],"[""단종된 향수와 비슷한 것을 찾고 싶음""]",success,success,success,1,1.7743075999896971,647.0,90.0,737.0,
UQ0191,베티버가 뭔지 궁금한데 베티버 들어간 향수 추천해줘,"{
  ""scent_preference"": [
    ""Vetiver""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""베티버가 뭔지 궁금함"",
    ""베티버가 들어간 향수 추천""
  ]
}","[""Vetiver""]","{""season"":[],""daypart"":[],""gender"":[]}","{""intensity"":"""",""longevity"":""""}",[],"[""베티버가 뭔지 궁금함"",""베티버가 들어간 향수 추천""]",success,success,success,1,1.9005317999981344,642.0,101.0,743.0,
UQ0192,지금 우디 향수만 여러 개 가지고 있어서 완전히 다른 계열 하나 사고 싶어.,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [
    ""woody""
  ],
  ""additional_requirements"": [
    ""우디 향수는 제외하고 완전히 다른 계열 한 가지 구입하고 싶음""
  ]
}",[],"{""season"":[],""daypart"":[],""gender"":[]}","{""intensity"":"""",""longevity"":""""}","[""woody""]","[""우디 향수는 제외하고 완전히 다른 계열 한 가지 구입하고 싶음""]",success,success,success,1,1.6230843998491764,642.0,98.0,740.0,
UQ0193,뭔가 깨끗하고 세련된 느낌이면 좋겠는데 정확히 어떤 향인지는 모르겠어.,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""깨끗하고 세련된 느낌""
  ]
}",[],"{""season"":[],""daypart"":[],""gender"":[]}","{""intensity"":"""",""longevity"":""""}",[],"[""깨끗하고 세련된 느낌""]",success,success,success,1,1.701379100093618,646.0,80.0,726.0,
UQ0194,포근한 니트 같은 느낌인데 달달하지 않은 향수 있을까?,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [
    ""sweet""
  ],
  ""additional_requirements"": [
    ""cozy knit-like feeling"",
    ""not overly sweet""
  ]
}",[],"{""season"":[],""daypart"":[],""gender"":[]}","{""intensity"":"""",""longevity"":""""}","[""sweet""]","[""cozy knit-like feeling"",""not overly sweet""]",success,success,success,1,1.6208716998808086,638.0,89.0,727.0,
UQ0195,따뜻한 차 한 잔 마시면서 창밖에 비 오는 걸 보는 느낌의 향수 추천해줘.,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""따뜻한 차 한 잔을 마시며"",
    ""창밖에 비 오는 걸 보는 느낌""
  ]
}",[],"{""season"":[],""daypart"":[],""gender"":[]}","{""intensity"":"""",""longevity"":""""}",[],"[""따뜻한 차 한 잔을 마시며"",""창밖에 비 오는 걸 보는 느낌""]",success,success,success,1,2.1737598998006438,646.0,94.0,740.0,
UQ0196,우디 향 좋아하는데 너무 무겁거나 아저씨 같은 느낌은 싫어.,"{
  ""scent_preference"": [
    ""woody""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [
    ""too heavy"",
    ""old-fashioned/uncle-like feeling""
  ],
  ""additional_requirements"": []
}","[""woody""]","{""season"":[],""daypart"":[],""gender"":[]}","{""intensity"":"""",""longevity"":""""}","[""too heavy"",""old-fashioned/uncle-like feeling""]",[],success,success,success,1,1.6751637000124902,641.0,91.0,732.0,
UQ0197,강의실에서 뿌려도 민폐 아닌 강도의 가벼운 향수 추천해줘.,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": ""LOW"",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""강의실에서 뿌려도 민폐 아닌 강도"",
    ""가벼운 향수 추천""
  ]
}",[],"{""season"":[],""daypart"":[],""gender"":[]}","{""intensity"":""LOW"",""longevity"":""""}",[],"[""강의실에서 뿌려도 민폐 아닌 강도"",""가벼운 향수 추천""]",success,success,success,1,1.6432463999371976,645.0,98.0,743.0,
UQ0198,헬스장용인데 땀이랑 안 겹치고 저렴한 향수를 추천받고 싶어.,"{
  ""scent_preference"": [],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [""헬스장용"", ""땀이랑 겹치지 않기"", ""저렴한 향수 추천""]
}",[],"{""season"":[],""daypart"":[],""gender"":[]}","{""intensity"":"""",""longevity"":""""}",[],"[""헬스장용"",""땀이랑 겹치지 않기"",""저렴한 향수 추천""]",success,success,success,1,1.7700646000448614,647.0,93.0,740.0,
UQ0199,오렌지 블로썸 위주인 향수는 어떤게 있을까?,"{
  ""scent_preference"": [
    ""orange blossom""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""오렌지 블로썸 위주 향수 추천 요청""
  ]
}","[""orange blossom""]","{""season"":[],""daypart"":[],""gender"":[]}","{""intensity"":"""",""longevity"":""""}",[],"[""오렌지 블로썸 위주 향수 추천 요청""]",success,success,success,1,1.5527626001276076,639.0,92.0,731.0,
UQ0200,탬버린즈 계열 좋아하는데 다른 국내 브랜드 추천해줘.,"{
  ""scent_preference"": [
    ""tuberose""
  ],
  ""context"": {
    ""season"": [],
    ""daypart"": [],
    ""gender"": []
  },
  ""performance"": {
    ""intensity"": """",
    ""longevity"": """"
  },
  ""avoid"": [],
  ""additional_requirements"": [
    ""국내 브랜드 추천"",
    ""탬버린즈 계열 선호""
  ]
}","[""tuberose""]","{""season"":[],""daypart"":[],""gender"":[]}","{""intensity"":"""",""longevity"":""""}",[],"[""국내 브랜드 추천"",""탬버린즈 계열 선호""]",success,success,success,1,1.582101299893111,638.0,96.0,734.0,
